pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
60 <pt<400 	4<chiso range<13 	49.8324	3.61437	0.0725305	0.0739105	0.0417679	0.0330392
60 <pt<400 	5<chiso range<10 	49.8324	3.61437	0.0725305	0.0852601	0.0481345	0.264459
60 <pt<400 	5<chiso range<11 	49.8324	3.61437	0.0725305	0.0787332	0.0444915	0.139413
60 <pt<400 	5<chiso range<12 	49.8324	3.61437	0.0725305	0.0765568	0.0432521	0.0930886
60 <pt<400 	5<chiso range<13 	49.8324	3.61437	0.0725305	0.0728395	0.0411669	0.00750549
60 <pt<400 	6<chiso range<11 	49.8324	3.61437	0.0725305	0.081847	0.0462212	0.201563
60 <pt<400 	6<chiso range<12 	49.8324	3.61437	0.0725305	0.0783435	0.0442683	0.131312
60 <pt<400 	6<chiso range<13 	49.8324	3.61437	0.0725305	0.0739241	0.0417725	0.0333611
60 <pt<400 	7<chiso range<12 	49.8324	3.61437	0.0725305	0.0757413	0.0427779	0.0750569
60 <pt<400 	7<chiso range<13 	49.8324	3.61437	0.0725305	0.0707743	0.0400032	0.043902
60 <pt<400 	8<chiso range<13 	49.8324	3.61437	0.0725305	0.068473	0.0387032	0.104837
#######################################################################################
