pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
60 <pt<400 	4<chiso range<13 	28.9357	4.50893	0.155826	0.142994	0.0612328	0.209558
60 <pt<400 	5<chiso range<10 	28.9357	4.50893	0.155826	0.167995	0.048862	0.249051
60 <pt<400 	5<chiso range<11 	28.9357	4.50893	0.155826	0.150252	0.0517483	0.107711
60 <pt<400 	5<chiso range<12 	28.9357	4.50893	0.155826	0.150682	0.0553381	0.0929531
60 <pt<400 	5<chiso range<13 	28.9357	4.50893	0.155826	0.152658	0.0577338	0.0548699
60 <pt<400 	6<chiso range<11 	28.9357	4.50893	0.155826	0.1375	0.0469531	0.390301
60 <pt<400 	6<chiso range<12 	28.9357	4.50893	0.155826	0.14025	0.0509172	0.305905
60 <pt<400 	6<chiso range<13 	28.9357	4.50893	0.155826	0.143518	0.053498	0.230062
60 <pt<400 	7<chiso range<12 	28.9357	4.50893	0.155826	0.144148	0.046629	0.250442
60 <pt<400 	7<chiso range<13 	28.9357	4.50893	0.155826	0.14644	0.0493886	0.190041
60 <pt<400 	8<chiso range<13 	28.9357	4.50893	0.155826	0.125735	0.0432768	0.695311
#######################################################################################
