pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
60 <pt<400 	4<chiso range<11 	28.9357	4.50893	18.9302	3.39213	6.95283e-310	0.565486	inf
60 <pt<400 	4<chiso range<12 	28.9357	4.50893	18.9302	3.43247	6.95283e-310	0.551705	inf
60 <pt<400 	4<chiso range<13 	28.9357	4.50893	18.9302	3.57407	6.95283e-310	0.461737	inf
60 <pt<400 	5<chiso range<10 	28.9357	4.50893	18.9302	4.35132	6.95283e-310	0.0571175	inf
60 <pt<400 	5<chiso range<11 	28.9357	4.50893	18.9302	3.85917	6.95283e-310	0.283103	inf
60 <pt<400 	5<chiso range<12 	28.9357	4.50893	18.9302	3.83568	6.95283e-310	0.307096	inf
60 <pt<400 	5<chiso range<13 	28.9357	4.50893	18.9302	3.84008	6.95283e-310	0.300109	inf
60 <pt<400 	6<chiso range<11 	28.9357	4.50893	18.9302	3.60566	6.95283e-310	0.418037	inf
60 <pt<400 	6<chiso range<12 	28.9357	4.50893	18.9302	3.62542	6.95283e-310	0.423965	inf
60 <pt<400 	6<chiso range<13 	28.9357	4.50893	18.9302	3.65412	6.95283e-310	0.399308	inf
60 <pt<400 	7<chiso range<12 	28.9357	4.50893	18.9302	3.75742	6.95283e-310	0.32978	inf
60 <pt<400 	7<chiso range<13 	28.9357	4.50893	18.9302	3.75213	6.95283e-310	0.371591	inf
60 <pt<400 	8<chiso range<13 	28.9357	4.50893	18.9302	3.27202	6.95283e-310	0.683908	inf
#######################################################################################
