pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
65 <pt<400 	3<chiso range<11 	13.9823	7.26006	0	5.51016	31.0842	0.819288	4.93381
65 <pt<400 	3<chiso range<12 	13.9823	7.26006	0	5.61639	30.9692	0.754631	4.90219
65 <pt<400 	3<chiso range<13 	13.9823	7.26006	0	5.64578	30.9375	0.737192	4.89349
65 <pt<400 	4<chiso range<9 	13.9823	7.26006	0	5.50638	21.5494	0.197028	1.18839
65 <pt<400 	4<chiso range<10 	13.9823	7.26006	0	5.84173	30.6932	0.626404	4.84765
65 <pt<400 	4<chiso range<11 	13.9823	7.26006	0	5.42326	31.17	0.873701	4.95626
65 <pt<400 	4<chiso range<12 	13.9823	7.26006	0	5.54882	31.0354	0.795167	4.91949
65 <pt<400 	4<chiso range<13 	13.9823	7.26006	0	5.58546	30.9966	0.772955	4.90898
65 <pt<400 	5<chiso range<10 	13.9823	7.26006	0	6.08329	30.4748	0.499754	4.79044
65 <pt<400 	5<chiso range<11 	13.9823	7.26006	0	5.52476	31.0798	0.811024	4.93495
65 <pt<400 	5<chiso range<12 	13.9823	7.26006	0	5.66543	30.9229	0.72603	4.89086
65 <pt<400 	5<chiso range<13 	13.9823	7.26006	0	5.69979	30.8846	0.705937	4.88011
65 <pt<400 	6<chiso range<11 	13.9823	7.26006	0	5.37604	31.2545	0.906345	4.98505
65 <pt<400 	6<chiso range<12 	13.9823	7.26006	0	5.57788	31.0204	0.778232	4.91769
65 <pt<400 	6<chiso range<13 	13.9823	7.26006	0	5.62973	30.9607	0.746922	4.90061
65 <pt<400 	7<chiso range<12 	13.9823	7.26006	0	5.58353	31.0146	0.774808	4.91607
65 <pt<400 	7<chiso range<13 	13.9823	7.26006	0	5.64388	30.9453	0.738515	4.89628
65 <pt<400 	8<chiso range<13 	13.9823	7.26006	0	5.09853	31.4841	1.09238	5.03574
#######################################################################################
