pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
60 <pt<400 	4<chiso range<10 	48.7594	7.99827	31.9429	6.51647	34.7942	0.700727	0.427296
60 <pt<400 	4<chiso range<11 	48.7594	7.99827	31.9429	6.14014	35.1563	0.932207	0.484489
60 <pt<400 	4<chiso range<12 	48.7594	7.99827	31.9429	6.31614	34.9873	0.820539	0.457718
60 <pt<400 	4<chiso range<13 	48.7594	7.99827	31.9429	6.21317	35.0861	0.885124	0.473356
60 <pt<400 	5<chiso range<10 	48.7594	7.99827	31.9429	6.53242	34.779	0.691484	0.424903
60 <pt<400 	5<chiso range<11 	48.7594	7.99827	31.9429	6.08228	35.2119	0.970303	0.493321
60 <pt<400 	5<chiso range<12 	48.7594	7.99827	31.9429	6.29577	35.007	0.833134	0.460827
60 <pt<400 	5<chiso range<13 	48.7594	7.99827	31.9429	6.17997	35.118	0.90639	0.478412
60 <pt<400 	6<chiso range<11 	48.7594	7.99827	31.9429	4.74393	36.5548	2.11119	0.708379
60 <pt<400 	6<chiso range<12 	48.7594	7.99827	31.9429	5.23496	36.1172	1.62542	0.636172
60 <pt<400 	6<chiso range<13 	48.7594	7.99827	31.9429	5.22488	36.1271	1.63452	0.637769
60 <pt<400 	7<chiso range<12 	48.7594	7.99827	31.9429	5.10812	36.2431	1.74217	0.656443
60 <pt<400 	7<chiso range<13 	48.7594	7.99827	31.9429	5.11299	36.2381	1.73761	0.655643
60 <pt<400 	8<chiso range<13 	48.7594	7.99827	31.9429	5.48751	35.8658	1.40909	0.595839
#######################################################################################
