pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
60 <pt<400 	4<chiso range<9 	16.3351	6.11727	0	4.79327	40.0293	0.74774	5.88107
60 <pt<400 	4<chiso range<10 	16.3351	6.11727	0	4.79628	40.0341	0.746166	5.88405
60 <pt<400 	4<chiso range<11 	16.3351	6.11727	0	4.9361	39.8946	0.648371	5.85194
60 <pt<400 	4<chiso range<12 	16.3351	6.11727	0	4.77477	40.0473	0.761106	5.88517
60 <pt<400 	4<chiso range<13 	16.3351	6.11727	0	4.7449	40.0737	0.782642	5.8904
60 <pt<400 	5<chiso range<10 	16.3351	6.11727	0	4.66093	40.1782	0.847148	5.91948
60 <pt<400 	5<chiso range<11 	16.3351	6.11727	0	4.84961	39.9895	0.708713	5.87555
60 <pt<400 	5<chiso range<12 	16.3351	6.11727	0	4.67337	40.1527	0.83667	5.91056
60 <pt<400 	5<chiso range<13 	16.3351	6.11727	0	4.65091	40.1703	0.853363	5.91344
60 <pt<400 	6<chiso range<11 	16.3351	6.11727	0	4.95849	39.8847	0.633916	5.85231
60 <pt<400 	6<chiso range<12 	16.3351	6.11727	0	4.72807	40.0987	0.795743	5.89821
60 <pt<400 	6<chiso range<13 	16.3351	6.11727	0	4.69412	40.1264	0.820595	5.9033
60 <pt<400 	7<chiso range<12 	16.3351	6.11727	0	4.07676	40.7552	1.35573	6.04924
60 <pt<400 	7<chiso range<13 	16.3351	6.11727	0	4.13573	40.688	1.29687	6.03243
60 <pt<400 	8<chiso range<13 	16.3351	6.11727	0	4.52856	40.2909	0.949447	5.94138
#######################################################################################
