pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
50 <pt<400 	3<chiso range<8 	25.5118	3.56846	0.139875	0.149697	0.0674434	0.145635
50 <pt<400 	3<chiso range<9 	25.5118	3.56846	0.139875	0.147171	0.071134	0.102569
50 <pt<400 	3<chiso range<10 	25.5118	3.56846	0.139875	0.116398	0.0749386	0.313282
50 <pt<400 	3<chiso range<11 	25.5118	3.56846	0.139875	0.104053	0.0786287	0.455583
50 <pt<400 	3<chiso range<12 	25.5118	3.56846	0.139875	0.099875	0.0825549	0.484525
50 <pt<400 	3<chiso range<13 	25.5118	3.56846	0.139875	0.104776	0.0856371	0.409856
50 <pt<400 	4<chiso range<9 	25.5118	3.56846	0.139875	0.131492	0.0631618	0.132721
50 <pt<400 	4<chiso range<10 	25.5118	3.56846	0.139875	0.110406	0.0674098	0.43716
50 <pt<400 	4<chiso range<11 	25.5118	3.56846	0.139875	0.0970874	0.0714638	0.598729
50 <pt<400 	4<chiso range<12 	25.5118	3.56846	0.139875	0.0829949	0.0757177	0.751211
50 <pt<400 	4<chiso range<13 	25.5118	3.56846	0.139875	0.0871546	0.0791109	0.66641
50 <pt<400 	5<chiso range<10 	25.5118	3.56846	0.139875	0.0651911	0.0586109	1.27423
50 <pt<400 	5<chiso range<11 	25.5118	3.56846	0.139875	0.0551686	0.0630615	1.34323
50 <pt<400 	5<chiso range<12 	25.5118	3.56846	0.139875	0.056031	0.067843	1.23585
50 <pt<400 	5<chiso range<13 	25.5118	3.56846	0.139875	0.0612503	0.0716466	1.09739
50 <pt<400 	6<chiso range<11 	25.5118	3.56846	0.139875	0.0435527	0.0538006	1.79036
50 <pt<400 	6<chiso range<12 	25.5118	3.56846	0.139875	0.0474364	0.0594036	1.55611
50 <pt<400 	6<chiso range<13 	25.5118	3.56846	0.139875	0.0551774	0.0637671	1.32823
50 <pt<400 	7<chiso range<12 	25.5118	3.56846	0.139875	0.0352986	0.0534263	1.95739
50 <pt<400 	7<chiso range<13 	25.5118	3.56846	0.139875	0.0438886	0.0582359	1.64823
50 <pt<400 	8<chiso range<13 	25.5118	3.56846	0.139875	0.0492335	0.0528708	1.71439
#######################################################################################
