pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
25 <pt<30 	6<chiso range<11 	179.361	32.3622	0.180431	0.415577	0.0627361	3.74818
25 <pt<30 	6<chiso range<12 	179.361	32.3622	0.180431	0.398014	0.0601073	3.61992
25 <pt<30 	6<chiso range<13 	179.361	32.3622	0.180431	0.399824	0.0603784	3.63364
25 <pt<30 	7<chiso range<12 	179.361	32.3622	0.180431	0.399556	0.0602976	3.63407
25 <pt<30 	7<chiso range<13 	179.361	32.3622	0.180431	0.401514	0.0605999	3.64825
25 <pt<30 	8<chiso range<13 	179.361	32.3622	0.180431	0.392332	0.059103	3.58529
#######################################################################################
30 <pt<40 	3<chiso range<8 	173.914	24.8562	0.142922	0.247402	0.0457454	2.28394
30 <pt<40 	3<chiso range<9 	173.914	24.8562	0.142922	0.253309	0.0468303	2.35716
30 <pt<40 	3<chiso range<10 	173.914	24.8562	0.142922	0.263901	0.0487655	2.48082
30 <pt<40 	3<chiso range<11 	173.914	24.8562	0.142922	0.26323	0.0486535	2.47274
30 <pt<40 	3<chiso range<12 	173.914	24.8562	0.142922	0.265526	0.0490764	2.49822
30 <pt<40 	3<chiso range<13 	173.914	24.8562	0.142922	0.259622	0.0479828	2.43211
30 <pt<40 	4<chiso range<9 	173.914	24.8562	0.142922	0.247308	0.0457293	2.28269
30 <pt<40 	4<chiso range<10 	173.914	24.8562	0.142922	0.260594	0.0481709	2.4428
30 <pt<40 	4<chiso range<11 	173.914	24.8562	0.142922	0.260218	0.0481018	2.43849
30 <pt<40 	4<chiso range<12 	173.914	24.8562	0.142922	0.263177	0.0486487	2.4719
30 <pt<40 	4<chiso range<13 	173.914	24.8562	0.142922	0.256503	0.047427	2.39485
30 <pt<40 	5<chiso range<10 	173.914	24.8562	0.142922	0.260855	0.0482178	2.44583
30 <pt<40 	5<chiso range<11 	173.914	24.8562	0.142922	0.260337	0.0481207	2.44
30 <pt<40 	5<chiso range<12 	173.914	24.8562	0.142922	0.263766	0.0487556	2.47856
30 <pt<40 	5<chiso range<13 	173.914	24.8562	0.142922	0.256136	0.0473596	2.39051
30 <pt<40 	6<chiso range<11 	173.914	24.8562	0.142922	0.270089	0.0499197	2.54742
30 <pt<40 	6<chiso range<12 	173.914	24.8562	0.142922	0.272648	0.0503906	2.5744
30 <pt<40 	6<chiso range<13 	173.914	24.8562	0.142922	0.262871	0.0485794	2.46913
30 <pt<40 	7<chiso range<12 	173.914	24.8562	0.142922	0.259272	0.0479306	2.42746
30 <pt<40 	7<chiso range<13 	173.914	24.8562	0.142922	0.249453	0.0461256	2.30958
30 <pt<40 	8<chiso range<13 	173.914	24.8562	0.142922	0.274838	0.0507688	2.59836
#######################################################################################
40 <pt<50 	3<chiso range<8 	81.9143	10.4593	0.127686	0.208801	0.0582078	1.39354
40 <pt<50 	3<chiso range<9 	81.9143	10.4593	0.127686	0.224504	0.0622849	1.55444
40 <pt<50 	3<chiso range<10 	81.9143	10.4593	0.127686	0.215103	0.0597337	1.46345
40 <pt<50 	3<chiso range<11 	81.9143	10.4593	0.127686	0.2043	0.0567903	1.34907
40 <pt<50 	3<chiso range<12 	81.9143	10.4593	0.127686	0.201384	0.0559936	1.31619
40 <pt<50 	3<chiso range<13 	81.9143	10.4593	0.127686	0.2024	0.0562702	1.32777
40 <pt<50 	4<chiso range<9 	81.9143	10.4593	0.127686	0.216425	0.0600937	1.47668
40 <pt<50 	4<chiso range<10 	81.9143	10.4593	0.127686	0.205922	0.0572355	1.36692
40 <pt<50 	4<chiso range<11 	81.9143	10.4593	0.127686	0.193481	0.0538354	1.22215
40 <pt<50 	4<chiso range<12 	81.9143	10.4593	0.127686	0.191621	0.0533253	1.19896
40 <pt<50 	4<chiso range<13 	81.9143	10.4593	0.127686	0.193334	0.053793	1.22038
40 <pt<50 	5<chiso range<10 	81.9143	10.4593	0.127686	0.213917	0.0594125	1.4514
40 <pt<50 	5<chiso range<11 	81.9143	10.4593	0.127686	0.199039	0.0553546	1.28902
40 <pt<50 	5<chiso range<12 	81.9143	10.4593	0.127686	0.19605	0.0545364	1.25355
40 <pt<50 	5<chiso range<13 	81.9143	10.4593	0.127686	0.197687	0.0549827	1.27315
40 <pt<50 	6<chiso range<11 	81.9143	10.4593	0.127686	0.20532	0.0570694	1.36035
40 <pt<50 	6<chiso range<12 	81.9143	10.4593	0.127686	0.200323	0.0557043	1.30398
40 <pt<50 	6<chiso range<13 	81.9143	10.4593	0.127686	0.202021	0.0561663	1.32348
40 <pt<50 	7<chiso range<12 	81.9143	10.4593	0.127686	0.206294	0.0573326	1.37109
40 <pt<50 	7<chiso range<13 	81.9143	10.4593	0.127686	0.207897	0.0577679	1.38851
40 <pt<50 	8<chiso range<13 	81.9143	10.4593	0.127686	0.198089	0.0550913	1.27794
#######################################################################################
50 <pt<60 	3<chiso range<8 	43.7317	4.92201	0.11255	0.110522	0.0466612	0.0434657
50 <pt<60 	3<chiso range<9 	43.7317	4.92201	0.11255	0.116647	0.0492261	0.0832249
50 <pt<60 	3<chiso range<10 	43.7317	4.92201	0.11255	0.104396	0.0441169	0.184831
50 <pt<60 	3<chiso range<11 	43.7317	4.92201	0.11255	0.107347	0.045369	0.114685
50 <pt<60 	3<chiso range<12 	43.7317	4.92201	0.11255	0.112939	0.0476427	0.00816151
50 <pt<60 	3<chiso range<13 	43.7317	4.92201	0.11255	0.109359	0.0461549	0.0691403
50 <pt<60 	4<chiso range<9 	43.7317	4.92201	0.11255	0.108592	0.0458346	0.0863576
50 <pt<60 	4<chiso range<10 	43.7317	4.92201	0.11255	0.0956319	0.0404341	0.418416
50 <pt<60 	4<chiso range<11 	43.7317	4.92201	0.11255	0.0998772	0.0422237	0.300139
50 <pt<60 	4<chiso range<12 	43.7317	4.92201	0.11255	0.106474	0.0449173	0.135274
50 <pt<60 	4<chiso range<13 	43.7317	4.92201	0.11255	0.103042	0.0434928	0.218615
50 <pt<60 	5<chiso range<10 	43.7317	4.92201	0.11255	0.0914903	0.038682	0.544436
50 <pt<60 	5<chiso range<11 	43.7317	4.92201	0.11255	0.0967529	0.0409227	0.386027
50 <pt<60 	5<chiso range<12 	43.7317	4.92201	0.11255	0.104943	0.0442527	0.171903
50 <pt<60 	5<chiso range<13 	43.7317	4.92201	0.11255	0.101091	0.0426566	0.268638
50 <pt<60 	6<chiso range<11 	43.7317	4.92201	0.11255	0.0990559	0.0418886	0.322146
50 <pt<60 	6<chiso range<12 	43.7317	4.92201	0.11255	0.108793	0.0459038	0.0818486
50 <pt<60 	6<chiso range<13 	43.7317	4.92201	0.11255	0.103752	0.0438079	0.200835
50 <pt<60 	7<chiso range<12 	43.7317	4.92201	0.11255	0.106053	0.0447848	0.145075
50 <pt<60 	7<chiso range<13 	43.7317	4.92201	0.11255	0.100164	0.0423232	0.292657
50 <pt<60 	8<chiso range<13 	43.7317	4.92201	0.11255	0.107323	0.0452762	0.115451
#######################################################################################
60 <pt<400 	3<chiso range<8 	81.3286	6.76777	0.0832151	0.0907002	0.024613	0.30411
60 <pt<400 	3<chiso range<9 	81.3286	6.76777	0.0832151	0.0784439	0.0213024	0.223976
60 <pt<400 	3<chiso range<10 	81.3286	6.76777	0.0832151	0.091694	0.0248933	0.340609
60 <pt<400 	3<chiso range<11 	81.3286	6.76777	0.0832151	0.0965727	0.0262245	0.509355
60 <pt<400 	3<chiso range<12 	81.3286	6.76777	0.0832151	0.0979351	0.0265968	0.553449
60 <pt<400 	3<chiso range<13 	81.3286	6.76777	0.0832151	0.100884	0.0273984	0.644887
60 <pt<400 	4<chiso range<9 	81.3286	6.76777	0.0832151	0.0684908	0.0186132	0.791069
60 <pt<400 	4<chiso range<10 	81.3286	6.76777	0.0832151	0.0843612	0.0229188	0.0500057
60 <pt<400 	4<chiso range<11 	81.3286	6.76777	0.0832151	0.0906618	0.0246273	0.302375
60 <pt<400 	4<chiso range<12 	81.3286	6.76777	0.0832151	0.092565	0.0251463	0.371819
60 <pt<400 	4<chiso range<13 	81.3286	6.76777	0.0832151	0.0961506	0.0261183	0.495265
60 <pt<400 	5<chiso range<10 	81.3286	6.76777	0.0832151	0.0734816	0.0199664	0.487495
60 <pt<400 	5<chiso range<11 	81.3286	6.76777	0.0832151	0.0821705	0.0223202	0.046802
60 <pt<400 	5<chiso range<12 	81.3286	6.76777	0.0832151	0.0852225	0.0231458	0.0867272
60 <pt<400 	5<chiso range<13 	81.3286	6.76777	0.0832151	0.0899008	0.0244113	0.273876
60 <pt<400 	6<chiso range<11 	81.3286	6.76777	0.0832151	0.0936899	0.0254434	0.411689
60 <pt<400 	6<chiso range<12 	81.3286	6.76777	0.0832151	0.0959865	0.0260642	0.489997
60 <pt<400 	6<chiso range<13 	81.3286	6.76777	0.0832151	0.100379	0.0272522	0.629816
60 <pt<400 	7<chiso range<12 	81.3286	6.76777	0.0832151	0.0996833	0.0270681	0.608398
60 <pt<400 	7<chiso range<13 	81.3286	6.76777	0.0832151	0.104941	0.0284893	0.762598
60 <pt<400 	8<chiso range<13 	81.3286	6.76777	0.0832151	0.114653	0.0311204	1.0102
#######################################################################################
