pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
25 <pt<30 	5<chiso range<12 	32.3622	39.9428	5.92535	1.27935
25 <pt<30 	5<chiso range<13 	32.3622	40.1827	5.96071	1.31201
25 <pt<30 	6<chiso range<11 	32.3622	42.5922	6.3153	1.61988
25 <pt<30 	6<chiso range<12 	32.3622	40.7923	6.05075	1.39323
25 <pt<30 	6<chiso range<13 	32.3622	40.9777	6.07804	1.41748
25 <pt<30 	7<chiso range<12 	32.3622	40.9503	6.06975	1.4149
25 <pt<30 	7<chiso range<13 	32.3622	41.151	6.1002	1.44074
25 <pt<30 	8<chiso range<13 	32.3622	40.2099	5.94911	1.31914
#######################################################################################
30 <pt<40 	3<chiso range<8 	24.8562	25.6034	4.68504	0.159486
30 <pt<40 	3<chiso range<9 	24.8562	26.2147	4.79613	0.283249
30 <pt<40 	3<chiso range<10 	24.8562	27.3108	4.99428	0.491482
30 <pt<40 	3<chiso range<11 	24.8562	27.2414	4.98283	0.478684
30 <pt<40 	3<chiso range<12 	24.8562	27.479	5.02614	0.521832
30 <pt<40 	3<chiso range<13 	24.8562	26.868	4.91414	0.40939
30 <pt<40 	4<chiso range<9 	24.8562	25.5937	4.68339	0.157471
30 <pt<40 	4<chiso range<10 	24.8562	26.9687	4.93341	0.428203
30 <pt<40 	4<chiso range<11 	24.8562	26.9297	4.92634	0.420901
30 <pt<40 	4<chiso range<12 	24.8562	27.236	4.98236	0.477645
30 <pt<40 	4<chiso range<13 	24.8562	26.5452	4.85726	0.347727
30 <pt<40 	5<chiso range<10 	24.8562	26.9957	4.93822	0.433253
30 <pt<40 	5<chiso range<11 	24.8562	26.9421	4.92827	0.423252
30 <pt<40 	5<chiso range<12 	24.8562	27.2969	4.9933	0.488795
30 <pt<40 	5<chiso range<13 	24.8562	26.5072	4.85036	0.340387
30 <pt<40 	6<chiso range<11 	24.8562	27.9513	5.11251	0.605397
30 <pt<40 	6<chiso range<12 	24.8562	28.2161	5.16073	0.651051
30 <pt<40 	6<chiso range<13 	24.8562	27.2043	4.97523	0.471958
30 <pt<40 	7<chiso range<12 	24.8562	26.8319	4.90882	0.40248
30 <pt<40 	7<chiso range<13 	24.8562	25.8157	4.72398	0.203113
30 <pt<40 	8<chiso range<13 	24.8562	28.4427	5.19941	0.68979
#######################################################################################
40 <pt<50 	3<chiso range<8 	10.4593	10.9022	3.0185	0.146729
40 <pt<50 	3<chiso range<9 	10.4593	11.7221	3.22971	0.390995
40 <pt<50 	3<chiso range<10 	10.4593	11.2312	3.09746	0.249204
40 <pt<50 	3<chiso range<11 	10.4593	10.6672	2.94488	0.0705971
40 <pt<50 	3<chiso range<12 	10.4593	10.5149	2.90358	0.0191488
40 <pt<50 	3<chiso range<13 	10.4593	10.568	2.91791	0.0372527
40 <pt<50 	4<chiso range<9 	10.4593	11.3003	3.11613	0.269886
40 <pt<50 	4<chiso range<10 	10.4593	10.7519	2.96796	0.0985862
40 <pt<50 	4<chiso range<11 	10.4593	10.1023	2.79169	0.12788
40 <pt<50 	4<chiso range<12 	10.4593	10.0052	2.76524	0.164217
40 <pt<50 	4<chiso range<13 	10.4593	10.0946	2.78949	0.130741
40 <pt<50 	5<chiso range<10 	10.4593	11.1693	3.08081	0.230459
40 <pt<50 	5<chiso range<11 	10.4593	10.3925	2.87045	0.0232716
40 <pt<50 	5<chiso range<12 	10.4593	10.2364	2.82803	0.0788181
40 <pt<50 	5<chiso range<13 	10.4593	10.3219	2.85117	0.0481907
40 <pt<50 	6<chiso range<11 	10.4593	10.7204	2.95935	0.0882288
40 <pt<50 	6<chiso range<12 	10.4593	10.4596	2.88858	0.000103857
40 <pt<50 	6<chiso range<13 	10.4593	10.5482	2.91253	0.0305233
40 <pt<50 	7<chiso range<12 	10.4593	10.7713	2.97299	0.104945
40 <pt<50 	7<chiso range<13 	10.4593	10.855	2.99555	0.132096
40 <pt<50 	8<chiso range<13 	10.4593	10.3429	2.8568	0.0407449
#######################################################################################
50 <pt<60 	3<chiso range<8 	4.92201	3.34291	1.40509	1.12384
50 <pt<60 	3<chiso range<9 	4.92201	3.52817	1.48232	0.94031
50 <pt<60 	3<chiso range<10 	4.92201	3.15762	1.32848	1.32813
50 <pt<60 	3<chiso range<11 	4.92201	3.24688	1.36619	1.22613
50 <pt<60 	3<chiso range<12 	4.92201	3.41601	1.43463	1.04975
50 <pt<60 	3<chiso range<13 	4.92201	3.30772	1.38984	1.16149
50 <pt<60 	4<chiso range<9 	4.92201	3.28452	1.38019	1.18642
50 <pt<60 	4<chiso range<10 	4.92201	2.89252	1.21759	1.66681
50 <pt<60 	4<chiso range<11 	4.92201	3.02093	1.27148	1.49517
50 <pt<60 	4<chiso range<12 	4.92201	3.22046	1.35256	1.25802
50 <pt<60 	4<chiso range<13 	4.92201	3.11665	1.30968	1.37847
50 <pt<60 	5<chiso range<10 	4.92201	2.76726	1.16483	1.84984
50 <pt<60 	5<chiso range<11 	4.92201	2.92643	1.23231	1.61938
50 <pt<60 	5<chiso range<12 	4.92201	3.17414	1.33255	1.31167
50 <pt<60 	5<chiso range<13 	4.92201	3.05764	1.28449	1.45145
50 <pt<60 	6<chiso range<11 	4.92201	2.99609	1.26139	1.52682
50 <pt<60 	6<chiso range<12 	4.92201	3.29059	1.38227	1.18025
50 <pt<60 	6<chiso range<13 	4.92201	3.13814	1.31917	1.35227
50 <pt<60 	7<chiso range<12 	4.92201	3.20774	1.34859	1.27116
50 <pt<60 	7<chiso range<13 	4.92201	3.02961	1.27447	1.48485
50 <pt<60 	8<chiso range<13 	4.92201	3.24614	1.36337	1.22921
#######################################################################################
60 <pt<400 	3<chiso range<8 	6.76777	5.78319	1.56411	0.629483
60 <pt<400 	3<chiso range<9 	6.76777	5.00171	1.35374	1.30458
60 <pt<400 	3<chiso range<10 	6.76777	5.84656	1.58193	0.582333
60 <pt<400 	3<chiso range<11 	6.76777	6.15763	1.66653	0.366114
60 <pt<400 	3<chiso range<12 	6.76777	6.2445	1.69019	0.309592
60 <pt<400 	3<chiso range<13 	6.76777	6.43252	1.74113	0.192547
60 <pt<400 	4<chiso range<9 	6.76777	4.36709	1.18285	2.02957
60 <pt<400 	4<chiso range<10 	6.76777	5.379	1.45646	0.953524
60 <pt<400 	4<chiso range<11 	6.76777	5.78074	1.56503	0.630678
60 <pt<400 	4<chiso range<12 	6.76777	5.90209	1.59802	0.54172
60 <pt<400 	4<chiso range<13 	6.76777	6.13072	1.65978	0.383816
60 <pt<400 	5<chiso range<10 	6.76777	4.6853	1.26884	1.64124
60 <pt<400 	5<chiso range<11 	6.76777	5.23932	1.41842	1.07757
60 <pt<400 	5<chiso range<12 	6.76777	5.43393	1.47088	0.906831
60 <pt<400 	5<chiso range<13 	6.76777	5.73222	1.5513	0.667537
60 <pt<400 	6<chiso range<11 	6.76777	5.97382	1.61689	0.491035
60 <pt<400 	6<chiso range<12 	6.76777	6.12026	1.65635	0.390926
60 <pt<400 	6<chiso range<13 	6.76777	6.4003	1.73184	0.212185
60 <pt<400 	7<chiso range<12 	6.76777	6.35597	1.72014	0.239399
60 <pt<400 	7<chiso range<13 	6.76777	6.69123	1.81045	0.0422768
60 <pt<400 	8<chiso range<13 	6.76777	7.31044	1.97765	0.274401
#######################################################################################
