pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
60 <pt<400 	3<chiso range<12 	52.4825	9.2684	0.1766	0.145308	0.0504129	0.620711
60 <pt<400 	3<chiso range<13 	52.4825	9.2684	0.1766	0.143103	0.0496563	0.674573
60 <pt<400 	4<chiso range<9 	52.4825	9.2684	0.1766	0.142787	0.230838	0.146479
60 <pt<400 	4<chiso range<10 	52.4825	9.2684	0.1766	0.14814	0.0513495	0.554238
60 <pt<400 	4<chiso range<11 	52.4825	9.2684	0.1766	0.137545	0.0477026	0.818715
60 <pt<400 	4<chiso range<12 	52.4825	9.2684	0.1766	0.144532	0.0501436	0.63952
60 <pt<400 	4<chiso range<13 	52.4825	9.2684	0.1766	0.142157	0.0493292	0.698224
60 <pt<400 	5<chiso range<10 	52.4825	9.2684	0.1766	0.160095	0.0554912	0.297431
60 <pt<400 	5<chiso range<11 	52.4825	9.2684	0.1766	0.145201	0.0503523	0.623583
60 <pt<400 	5<chiso range<12 	52.4825	9.2684	0.1766	0.152596	0.0529342	0.453465
60 <pt<400 	5<chiso range<13 	52.4825	9.2684	0.1766	0.148876	0.0516539	0.536723
60 <pt<400 	6<chiso range<11 	52.4825	9.2684	0.1766	0.13785	0.0477702	0.811171
60 <pt<400 	6<chiso range<12 	52.4825	9.2684	0.1766	0.147804	0.0512663	0.561691
60 <pt<400 	6<chiso range<13 	52.4825	9.2684	0.1766	0.144142	0.050012	0.649001
60 <pt<400 	7<chiso range<12 	52.4825	9.2684	0.1766	0.144359	0.0500897	0.643662
60 <pt<400 	7<chiso range<13 	52.4825	9.2684	0.1766	0.140635	0.0488083	0.736859
60 <pt<400 	8<chiso range<13 	52.4825	9.2684	0.1766	0.126134	0.0438052	1.15205
#######################################################################################
