pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
40 <pt<50 	6<chiso range<13 	128.431	16.6118	65.5486	15.7057	2.47033e-323	0.197268	inf
40 <pt<50 	7<chiso range<12 	128.431	16.6118	65.5486	15.2484	2.47033e-323	0.283263	inf
40 <pt<50 	7<chiso range<13 	128.431	16.6118	65.5486	15.8001	2.47033e-323	0.168823	inf
40 <pt<50 	8<chiso range<13 	128.431	16.6118	65.5486	14.5607	2.47033e-323	0.443723	inf
#######################################################################################
50 <pt<70 	3<chiso range<8 	108.04	10.7054	64.9278	8.57841	2.47033e-323	0.639523	inf
50 <pt<70 	3<chiso range<9 	108.04	10.7054	64.9278	9.23956	2.47033e-323	0.511959	inf
50 <pt<70 	3<chiso range<10 	108.04	10.7054	64.9278	9.21211	2.47033e-323	0.489079	inf
50 <pt<70 	3<chiso range<11 	108.04	10.7054	64.9278	9.13665	2.47033e-323	0.536554	inf
50 <pt<70 	3<chiso range<12 	108.04	10.7054	64.9278	9.46523	2.47033e-323	0.412133	inf
50 <pt<70 	3<chiso range<13 	108.04	10.7054	64.9278	9.64374	2.47033e-323	0.333805	inf
50 <pt<70 	4<chiso range<9 	108.04	10.7054	64.9278	8.9792	2.47033e-323	0.600973	inf
50 <pt<70 	4<chiso range<10 	108.04	10.7054	64.9278	8.95797	2.47033e-323	0.622936	inf
50 <pt<70 	4<chiso range<11 	108.04	10.7054	64.9278	9.06188	2.47033e-323	0.550289	inf
50 <pt<70 	4<chiso range<12 	108.04	10.7054	64.9278	9.45235	2.47033e-323	0.406899	inf
50 <pt<70 	4<chiso range<13 	108.04	10.7054	64.9278	9.70098	2.47033e-323	0.304862	inf
50 <pt<70 	5<chiso range<10 	108.04	10.7054	64.9278	8.85244	2.47033e-323	0.65062	inf
50 <pt<70 	5<chiso range<11 	108.04	10.7054	64.9278	8.87476	2.47033e-323	0.609685	inf
50 <pt<70 	5<chiso range<12 	108.04	10.7054	64.9278	9.35937	2.47033e-323	0.42952	inf
50 <pt<70 	5<chiso range<13 	108.04	10.7054	64.9278	9.33118	2.47033e-323	0.375125	inf
50 <pt<70 	6<chiso range<11 	108.04	10.7054	64.9278	9.15723	2.47033e-323	0.456477	inf
50 <pt<70 	6<chiso range<12 	108.04	10.7054	64.9278	9.92851	2.47033e-323	0.223953	inf
50 <pt<70 	6<chiso range<13 	108.04	10.7054	64.9278	9.36165	2.47033e-323	0.368071	inf
50 <pt<70 	7<chiso range<12 	108.04	10.7054	64.9278	8.3183	2.47033e-323	0.773325	inf
50 <pt<70 	7<chiso range<13 	108.04	10.7054	64.9278	8.28983	2.47033e-323	0.700029	inf
50 <pt<70 	8<chiso range<13 	108.04	10.7054	64.9278	9.02918	2.47033e-323	0.516958	inf
#######################################################################################
70 <pt<400 	3<chiso range<8 	91.2492	6.02947	66.6683	4.86653	2.47033e-323	0.68103	inf
70 <pt<400 	3<chiso range<9 	91.2492	6.02947	66.6683	4.97846	2.47033e-323	0.622788	inf
70 <pt<400 	3<chiso range<10 	91.2492	6.02947	66.6683	4.58215	2.47033e-323	0.908122	inf
70 <pt<400 	3<chiso range<11 	91.2492	6.02947	66.6683	5.33254	2.47033e-323	0.386702	inf
70 <pt<400 	3<chiso range<12 	91.2492	6.02947	66.6683	5.21492	2.47033e-323	0.491691	inf
70 <pt<400 	3<chiso range<13 	91.2492	6.02947	66.6683	5.49171	2.47033e-323	0.309766	inf
