pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
25 <pt<50 	4<chiso range<11 	99.918	30.3433	38.2468	23.014	6.95127e-310	1.80714	inf
25 <pt<50 	4<chiso range<12 	99.918	30.3433	38.2468	21.4518	6.95127e-310	2.40467	inf
25 <pt<50 	4<chiso range<13 	99.918	30.3433	38.2468	21.4943	6.95127e-310	2.42299	inf
25 <pt<50 	5<chiso range<10 	99.918	30.3433	38.2468	24.1193	6.95127e-310	1.35496	inf
25 <pt<50 	5<chiso range<11 	99.918	30.3433	38.2468	22.8005	6.95127e-310	1.80098	inf
25 <pt<50 	5<chiso range<12 	99.918	30.3433	38.2468	21.0229	6.95127e-310	2.48411	inf
25 <pt<50 	5<chiso range<13 	99.918	30.3433	38.2468	21.1326	6.95127e-310	2.48738	inf
25 <pt<50 	6<chiso range<11 	99.918	30.3433	38.2468	21.3372	6.95127e-310	2.22125	inf
25 <pt<50 	6<chiso range<12 	99.918	30.3433	38.2468	19.5685	6.95127e-310	3.00016	inf
25 <pt<50 	6<chiso range<13 	99.918	30.3433	38.2468	19.8062	6.95127e-310	2.96437	inf
25 <pt<50 	7<chiso range<12 	99.918	30.3433	38.2468	18.9598	6.95127e-310	3.11347	inf
25 <pt<50 	7<chiso range<13 	99.918	30.3433	38.2468	19.3096	6.95127e-310	3.05533	inf
25 <pt<50 	8<chiso range<13 	99.918	30.3433	38.2468	19.2971	6.95127e-310	2.88199	inf
#######################################################################################
50 <pt<400 	3<chiso range<8 	29.535	6.70395	17.6249	4.27587	6.95127e-310	1.19633	inf
50 <pt<400 	3<chiso range<9 	29.535	6.70395	17.6249	4.40738	6.95127e-310	1.13341	inf
50 <pt<400 	3<chiso range<10 	29.535	6.70395	17.6249	4.28321	6.95127e-310	1.26054	inf
50 <pt<400 	3<chiso range<11 	29.535	6.70395	17.6249	4.14394	6.95127e-310	1.39512	inf
50 <pt<400 	3<chiso range<12 	29.535	6.70395	17.6249	4.06543	6.95127e-310	1.47829	inf
50 <pt<400 	3<chiso range<13 	29.535	6.70395	17.6249	4.19903	6.95127e-310	1.36858	inf
50 <pt<400 	4<chiso range<9 	29.535	6.70395	17.6249	4.37116	6.95127e-310	1.13353	inf
50 <pt<400 	4<chiso range<10 	29.535	6.70395	17.6249	4.22724	6.95127e-310	1.2814	inf
50 <pt<400 	4<chiso range<11 	29.535	6.70395	17.6249	4.07641	6.95127e-310	1.43205	inf
50 <pt<400 	4<chiso range<12 	29.535	6.70395	17.6249	3.99214	6.95127e-310	1.52642	inf
50 <pt<400 	4<chiso range<13 	29.535	6.70395	17.6249	4.14823	6.95127e-310	1.3962	inf
50 <pt<400 	5<chiso range<10 	29.535	6.70395	17.6249	4.10432	6.95127e-310	1.35	inf
50 <pt<400 	5<chiso range<11 	29.535	6.70395	17.6249	3.94009	6.95127e-310	1.52697	inf
50 <pt<400 	5<chiso range<12 	29.535	6.70395	17.6249	3.81904	6.95127e-310	1.66689	inf
50 <pt<400 	5<chiso range<13 	29.535	6.70395	17.6249	4.01184	6.95127e-310	1.49781	inf
50 <pt<400 	6<chiso range<11 	29.535	6.70395	17.6249	3.86399	6.95127e-310	1.39613	inf
50 <pt<400 	6<chiso range<12 	29.535	6.70395	17.6249	3.83166	6.95127e-310	1.44612	inf
50 <pt<400 	6<chiso range<13 	29.535	6.70395	17.6249	4.03614	6.95127e-310	1.30264	inf
50 <pt<400 	7<chiso range<12 	29.535	6.70395	17.6249	3.72978	6.95127e-310	1.69205	inf
50 <pt<400 	7<chiso range<13 	29.535	6.70395	17.6249	3.99638	6.95127e-310	1.46346	inf
50 <pt<400 	8<chiso range<13 	29.535	6.70395	17.6249	3.61242	6.95127e-310	1.71771	inf
#######################################################################################
