pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
50 <pt<60 	3<chiso range<8 	42.0568	5.42695	25.0128	4.74927	25.5824	0.338598	0.0993843
50 <pt<60 	3<chiso range<9 	42.0568	5.42695	25.0128	4.51771	25.8648	0.477477	0.149174
50 <pt<60 	3<chiso range<10 	42.0568	5.42695	25.0128	4.96205	25.3808	0.222512	0.063851
50 <pt<60 	3<chiso range<11 	42.0568	5.42695	25.0128	4.78113	25.5521	0.320562	0.0940171
50 <pt<60 	3<chiso range<12 	42.0568	5.42695	25.0128	4.5155	25.8687	0.479002	0.149893
50 <pt<60 	3<chiso range<13 	42.0568	5.42695	25.0128	4.22092	26.1615	0.677446	0.202539
50 <pt<60 	4<chiso range<9 	42.0568	5.42695	25.0128	4.14372	26.2234	0.734193	0.213992
50 <pt<60 	4<chiso range<10 	42.0568	5.42695	25.0128	4.66471	25.7206	0.387964	0.12352
50 <pt<60 	4<chiso range<11 	42.0568	5.42695	25.0128	4.51425	25.8691	0.479717	0.149952
50 <pt<60 	4<chiso range<12 	42.0568	5.42695	25.0128	4.25303	26.1309	0.65472	0.197042
50 <pt<60 	4<chiso range<13 	42.0568	5.42695	25.0128	3.96431	26.374	0.874199	0.241888
50 <pt<60 	5<chiso range<10 	42.0568	5.42695	25.0128	4.98922	25.3528	0.20827	0.0589268
50 <pt<60 	5<chiso range<11 	42.0568	5.42695	25.0128	4.75034	25.5802	0.337839	0.0989688
50 <pt<60 	5<chiso range<12 	42.0568	5.42695	25.0128	4.42148	25.9612	0.539343	0.166429
50 <pt<60 	5<chiso range<13 	42.0568	5.42695	25.0128	4.07356	26.2925	0.787212	0.226522
50 <pt<60 	6<chiso range<11 	42.0568	5.42695	25.0128	4.52914	25.8528	0.470016	0.146984
50 <pt<60 	6<chiso range<12 	42.0568	5.42695	25.0128	4.16779	26.2	0.716079	0.209704
50 <pt<60 	6<chiso range<13 	42.0568	5.42695	25.0128	3.80012	26.5319	1.01346	0.270927
50 <pt<60 	7<chiso range<12 	42.0568	5.42695	25.0128	4.08728	26.2788	0.776909	0.224068
50 <pt<60 	7<chiso range<13 	42.0568	5.42695	25.0128	3.66079	26.6651	1.14189	0.295649
50 <pt<60 	8<chiso range<13 	42.0568	5.42695	25.0128	3.52303	26.8595	1.27944	0.330559
#######################################################################################
60 <pt<400 	3<chiso range<8 	74.6367	7.66966	54.979	5.60121	56.9439	1.15975	0.245357
60 <pt<400 	3<chiso range<9 	74.6367	7.66966	54.979	5.71992	56.8181	1.07011	0.229446
60 <pt<400 	3<chiso range<10 	74.6367	7.66966	54.979	5.91814	56.632	0.928986	0.205785
60 <pt<400 	3<chiso range<11 	74.6367	7.66966	54.979	5.8623	56.6889	0.967626	0.212989
60 <pt<400 	3<chiso range<12 	74.6367	7.66966	54.979	6.00556	56.5446	0.869877	0.194735
60 <pt<400 	3<chiso range<13 	74.6367	7.66966	54.979	5.94815	56.6019	0.908506	0.201977
60 <pt<400 	4<chiso range<9 	74.6367	7.66966	54.979	5.5719	56.9775	1.18174	0.249584
60 <pt<400 	4<chiso range<10 	74.6367	7.66966	54.979	5.82809	56.7177	0.991889	0.21666
60 <pt<400 	4<chiso range<11 	74.6367	7.66966	54.979	5.77756	56.769	1.02788	0.223169
60 <pt<400 	4<chiso range<12 	74.6367	7.66966	54.979	5.94641	56.6015	0.909799	0.201936
60 <pt<400 	4<chiso range<13 	74.6367	7.66966	54.979	5.8879	56.6596	0.949963	0.20929
60 <pt<400 	5<chiso range<10 	74.6367	7.66966	54.979	6.10413	56.4557	0.804875	0.183481
60 <pt<400 	5<chiso range<11 	74.6367	7.66966	54.979	5.99205	56.57	0.878569	0.197915
60 <pt<400 	5<chiso range<12 	74.6367	7.66966	54.979	6.17401	56.3812	0.76039	0.174104
60 <pt<400 	5<chiso range<13 	74.6367	7.66966	54.979	6.07967	56.4761	0.820826	0.186062
60 <pt<400 	6<chiso range<11 	74.6367	7.66966	54.979	6.16364	56.4101	0.766692	0.177721
60 <pt<400 	6<chiso range<12 	74.6367	7.66966	54.979	6.35706	56.2046	0.64805	0.151889
60 <pt<400 	6<chiso range<13 	74.6367	7.66966	54.979	6.2253	56.3365	0.728143	0.168463
60 <pt<400 	7<chiso range<12 	74.6367	7.66966	54.979	6.48022	56.089	0.576031	0.137396
60 <pt<400 	7<chiso range<13 	74.6367	7.66966	54.979	6.30701	56.2627	0.677979	0.159177
60 <pt<400 	8<chiso range<13 	74.6367	7.66966	54.979	6.34251	56.2303	0.656615	0.155105
#######################################################################################
