pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<50 	4<chiso range<13 	108.392	29.5321	42.4784	27.0401	44.7763	0.661642	0.248717
30 <pt<50 	5<chiso range<10 	108.392	29.5321	42.4784	25.9897	45.8165	0.978026	0.363397
30 <pt<50 	5<chiso range<11 	108.392	29.5321	42.4784	27.4993	44.3257	0.530821	0.199431
30 <pt<50 	5<chiso range<12 	108.392	29.5321	42.4784	28.22	43.5775	0.333824	0.118058
30 <pt<50 	5<chiso range<13 	108.392	29.5321	42.4784	28.1522	43.658	0.351962	0.126794
30 <pt<50 	6<chiso range<11 	108.392	29.5321	42.4784	10.3913	61.3623	1.13955	0.365722
30 <pt<50 	6<chiso range<12 	108.392	29.5321	42.4784	10.7597	61.3623	1.07935	0.365722
30 <pt<50 	6<chiso range<13 	108.392	29.5321	42.4784	10.7823	61.3623	1.07579	0.365722
30 <pt<50 	7<chiso range<12 	108.392	29.5321	42.4784	27.5344	44.2623	0.5208	0.192411
30 <pt<50 	7<chiso range<13 	108.392	29.5321	42.4784	27.5174	44.2888	0.525617	0.195334
30 <pt<50 	8<chiso range<13 	108.392	29.5321	42.4784	25.921	46.0103	1.00115	0.385753
#######################################################################################
50 <pt<400 	3<chiso range<8 	49.7931	10.3362	28.5431	9.90576	29.2788	0.175034	0.112164
50 <pt<400 	3<chiso range<9 	49.7931	10.3362	28.5431	9.73837	29.5178	0.247886	0.14941
50 <pt<400 	3<chiso range<10 	49.7931	10.3362	28.5431	9.32076	29.966	0.440276	0.219558
50 <pt<400 	3<chiso range<11 	49.7931	10.3362	28.5431	8.94615	30.1842	0.624287	0.252641
50 <pt<400 	3<chiso range<12 	49.7931	10.3362	28.5431	9.11008	29.9082	0.538764	0.208712
50 <pt<400 	3<chiso range<13 	49.7931	10.3362	28.5431	8.51138	30.4543	0.856598	0.293812
50 <pt<400 	4<chiso range<9 	49.7931	10.3362	28.5431	10.3711	29.0928	0.0136988	0.084409
50 <pt<400 	4<chiso range<10 	49.7931	10.3362	28.5431	9.85588	29.5464	0.197853	0.154603
50 <pt<400 	4<chiso range<11 	49.7931	10.3362	28.5431	9.1758	30.0927	0.510659	0.239325
50 <pt<400 	4<chiso range<12 	49.7931	10.3362	28.5431	9.34987	29.74	0.423323	0.182987
50 <pt<400 	4<chiso range<13 	49.7931	10.3362	28.5431	8.64677	30.364	0.781745	0.279952
50 <pt<400 	5<chiso range<10 	49.7931	10.3362	28.5431	11.4268	28.0491	0.389225	0.0749529
50 <pt<400 	5<chiso range<11 	49.7931	10.3362	28.5431	10.6366	28.5577	0.113836	0.00220501
50 <pt<400 	5<chiso range<12 	49.7931	10.3362	28.5431	10.5781	28.4349	0.0916166	0.0162189
50 <pt<400 	5<chiso range<13 	49.7931	10.3362	28.5431	9.55383	29.3979	0.327213	0.129579
50 <pt<400 	6<chiso range<11 	49.7931	10.3362	28.5431	8.96209	30.1414	0.615337	0.245672
50 <pt<400 	6<chiso range<12 	49.7931	10.3362	28.5431	9.19337	29.7665	0.496665	0.186374
50 <pt<400 	6<chiso range<13 	49.7931	10.3362	28.5431	8.31982	30.5894	0.966532	0.314632
50 <pt<400 	7<chiso range<12 	49.7931	10.3362	28.5431	8.66166	30.235	0.770899	0.25891
50 <pt<400 	7<chiso range<13 	49.7931	10.3362	28.5431	7.73532	31.0972	1.33932	0.395247
50 <pt<400 	8<chiso range<13 	49.7931	10.3362	28.5431	7.04329	31.8107	1.86087	0.509031
#######################################################################################
