pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
50 <pt<70 	3<chiso range<8 	108.04	10.7054	64.9278	8.75102	64.9506	0.853568	0.00257484
50 <pt<70 	3<chiso range<9 	108.04	10.7054	64.9278	9.3178	64.4172	0.567967	0.0573345
50 <pt<70 	3<chiso range<10 	108.04	10.7054	64.9278	9.4945	64.2231	0.486591	0.0790194
50 <pt<70 	3<chiso range<11 	108.04	10.7054	64.9278	9.31371	64.3448	0.571142	0.0655071
50 <pt<70 	3<chiso range<12 	108.04	10.7054	64.9278	9.59759	64.0511	0.44204	0.0983292
50 <pt<70 	3<chiso range<13 	108.04	10.7054	64.9278	9.85	63.7655	0.33312	0.130132
50 <pt<70 	4<chiso range<9 	108.04	10.7054	64.9278	9.30548	64.5057	0.57066	0.0473043
50 <pt<70 	4<chiso range<10 	108.04	10.7054	64.9278	9.51702	64.2678	0.474223	0.0738525
50 <pt<70 	4<chiso range<11 	108.04	10.7054	64.9278	9.30266	64.4075	0.574439	0.0583846
50 <pt<70 	4<chiso range<12 	108.04	10.7054	64.9278	9.63856	64.0436	0.422737	0.0990244
50 <pt<70 	4<chiso range<13 	108.04	10.7054	64.9278	9.92742	63.713	0.299965	0.13579
50 <pt<70 	5<chiso range<10 	108.04	10.7054	64.9278	10.0088	63.7117	0.264972	0.135546
50 <pt<70 	5<chiso range<11 	108.04	10.7054	64.9278	9.65888	63.9981	0.413924	0.104091
50 <pt<70 	5<chiso range<12 	108.04	10.7054	64.9278	10.0521	63.5669	0.248888	0.151951
50 <pt<70 	5<chiso range<13 	108.04	10.7054	64.9278	10.3664	63.2136	0.125514	0.190988
50 <pt<70 	6<chiso range<11 	108.04	10.7054	64.9278	9.70971	63.9458	0.39325	0.110112
50 <pt<70 	6<chiso range<12 	108.04	10.7054	64.9278	10.1862	63.3946	0.195724	0.171159
50 <pt<70 	6<chiso range<13 	108.04	10.7054	64.9278	10.5339	63.0117	0.0626532	0.213377
50 <pt<70 	7<chiso range<12 	108.04	10.7054	64.9278	9.8474	63.7216	0.334735	0.135101
50 <pt<70 	7<chiso range<13 	108.04	10.7054	64.9278	10.3305	63.1959	0.139793	0.193307
50 <pt<70 	8<chiso range<13 	108.04	10.7054	64.9278	11.8888	61.532	0.384036	0.373946
#######################################################################################
70 <pt<400 	3<chiso range<8 	91.2492	6.02947	66.6683	4.6145	67.3705	1.1316	0.0822095
70 <pt<400 	3<chiso range<9 	91.2492	6.02947	66.6683	4.59373	67.3056	1.15767	0.0747355
70 <pt<400 	3<chiso range<10 	91.2492	6.02947	66.6683	4.59882	67.3001	1.15251	0.0740855
70 <pt<400 	3<chiso range<11 	91.2492	6.02947	66.6683	4.91937	66.8715	0.838957	0.0238297
70 <pt<400 	3<chiso range<12 	91.2492	6.02947	66.6683	4.85948	66.9506	0.894761	0.0331164
70 <pt<400 	3<chiso range<13 	91.2492	6.02947	66.6683	5.06758	66.7235	0.706	0.00646876
70 <pt<400 	4<chiso range<9 	91.2492	6.02947	66.6683	4.12219	67.7484	1.71816	0.127068
70 <pt<400 	4<chiso range<10 	91.2492	6.02947	66.6683	4.1903	67.68	1.62981	0.118981
70 <pt<400 	4<chiso range<11 	91.2492	6.02947	66.6683	4.54871	67.3017	1.21343	0.0743448
70 <pt<400 	4<chiso range<12 	91.2492	6.02947	66.6683	4.53351	67.3233	1.22858	0.0768592
70 <pt<400 	4<chiso range<13 	91.2492	6.02947	66.6683	4.77879	66.9984	0.974801	0.0387469
70 <pt<400 	5<chiso range<10 	91.2492	6.02947	66.6683	3.54024	68.3478	2.61228	0.198047
70 <pt<400 	5<chiso range<11 	91.2492	6.02947	66.6683	4.09453	67.6853	1.76401	0.119807
70 <pt<400 	5<chiso range<12 	91.2492	6.02947	66.6683	4.13669	67.6623	1.70619	0.117045
70 <pt<400 	5<chiso range<13 	91.2492	6.02947	66.6683	4.44432	67.3858	1.33025	0.0842746
70 <pt<400 	6<chiso range<11 	91.2492	6.02947	66.6683	4.9683	66.8145	0.794521	0.0171435
70 <pt<400 	6<chiso range<12 	91.2492	6.02947	66.6683	4.876	66.9274	0.879129	0.0303904
70 <pt<400 	6<chiso range<13 	91.2492	6.02947	66.6683	5.17161	66.6962	0.61725	0.00326121
70 <pt<400 	7<chiso range<12 	91.2492	6.02947	66.6683	4.77335	67.1328	0.977077	0.0543928
70 <pt<400 	7<chiso range<13 	91.2492	6.02947	66.6683	5.12857	66.7393	0.653148	0.00830166
70 <pt<400 	8<chiso range<13 	91.2492	6.02947	66.6683	5.60419	66.1581	0.284653	0.059633
#######################################################################################
