pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
70 <pt<400 	4<chiso range<13 	91.2492	6.02947	0.066077	0.066692	0.0179469	0.0342698
70 <pt<400 	5<chiso range<10 	91.2492	6.02947	0.066077	0.0494071	0.0133291	1.25064
70 <pt<400 	5<chiso range<11 	91.2492	6.02947	0.066077	0.0571425	0.0153437	0.582289
70 <pt<400 	5<chiso range<12 	91.2492	6.02947	0.066077	0.0577309	0.015518	0.537831
70 <pt<400 	5<chiso range<13 	91.2492	6.02947	0.066077	0.0620243	0.0166687	0.24313
70 <pt<400 	6<chiso range<11 	91.2492	6.02947	0.066077	0.0693368	0.0186827	0.174484
70 <pt<400 	6<chiso range<12 	91.2492	6.02947	0.066077	0.0680486	0.0183532	0.107427
70 <pt<400 	6<chiso range<13 	91.2492	6.02947	0.066077	0.0721742	0.0194408	0.313631
70 <pt<400 	7<chiso range<12 	91.2492	6.02947	0.066077	0.0666161	0.0179828	0.0299807
70 <pt<400 	7<chiso range<13 	91.2492	6.02947	0.066077	0.0715735	0.019294	0.284883
70 <pt<400 	8<chiso range<13 	91.2492	6.02947	0.066077	0.0782111	0.0208994	0.580597
#######################################################################################
